435814	72529	29921	1272050	1728872	694959	2585468	501099	487802	459642	337522	781470	155997	2229389	215460	1414673	327801	2355277	732794
845543	90354	33686	1637140	2142118	810956	3057181	584746	501173	496326	414031	1029142	176536	2813358	385753	1702240	529964	3377671	906611
1090490	115160	37563	2140561	2741242	947513	3567037	686501	577718	607877	505579	1108050	228600	3317300	387009	2094516	845527	4192037	1118249
983909	133260	30294	2238060	2543617	924474	3670586	773961	566998	581070	467621	1145654	234229	3321567	313715	1895945	550870	3619389	972324
411992	73562	39402	1382362	1956615	740930	2891725	554243	474516	496737	361615	824351	177699	2600884	225397	1546069	361050	2839237	778809
839354	92053	32754	1882080	2294284	866495	3349124	736609	506257	572756	446347	1126173	204243	3342320	416087	1897962	588261	3864079	993649
1097108	107681	111585	2349416	2924591	989481	3917578	751363	594549	630395	547450	1173072	265700	3832784	400544	2205065	892516	4560598	1160074
973217	115347	37069	2333057	2550194	957813	3952391	873511	535115	610515	479039	1128360	251706	3734053	313592	1929928	579907	3832113	1007275
422385	74374	39988	1494992	2119125	787437	3196827	615370	488110	500608	379938	949386	197933	3124137	230221	1664524	396170	3086903	840961
805514	82112	30820	1888273	2376466	895462	3537076	760732	535397	548632	445318	1179780	231547	3628762	432448	1972770	605589	3987329	1004531
1087531	95646	39064	2280454	2731876	989509	3948052	765655	611143	638899	524670	1153108	269082	4001504	379041	2219742	897911	4728981	1155205
977918	95844	29771	2321568	2426346	959855	3977350	828912	573390	560388	468094	1160978	239339	4039893	325221	1999722	592646	3874234	1015144
429110	72203	35481	1542667	1956159	762849	3262164	643551	499591	516570	379401	917240	206389	3192709	230837	1719800	406262	3089266	845642
792641	83052	28586	1958468	2192640	876041	3504202	697541	560664	560997	448936	1142528	227462	3861968	436344	1977752	599445	4014967	1008435
1117865	99831	37334	2309091	2592076	959826	3950400	760475	634039	674278	528027	1141137	266626	4232604	423575	2189204	933480	4631051	1143166
997405	101543	42602	2436545	2422308	975923	4112184	816450	604774	651688	484513	1251178	247690	4325266	339208	2021640	624470	3886842	1023187
420117	82404	34486	1645508	2017402	783219	3356910	682932	563160	551929	400822	943661	238555	3462576	296768	1798675	413141	3136560	837881
826587	94740	31630	2045938	2287287	914737	3676986	758785	581415	646493	464574	1186435	259299	4228058	437526	2096810	619266	4055051	1015912
1105121	107128	39161	2389665	2696325	1006248	4093547	785002	606348	699372	554003	1224288	312148	4644760	446094	2362701	977922	4750221	1171489
966954	105140	40983	2452909	2433845	999244	4168493	818351	602681	662423	495080	1259431	288125	4641763	350003	2111720	652442	3934545	1015473
438847	85399	35761	1682458	2012296	803482	3436165	674434	561297	609342	406190	983346	243339	3722297	242722	1862539	426915	3171780	841906
834249	87278	34307	2164892	2452650	970997	3934666	759798	629949	678386	494602	1317607	282881	4428830	469907	2221819	621521	4234922	1088824
1066293	100476	44648	2526553	2838563	1073557	4400004	855474	670990	793971	579992	1330562	348669	4982780	463889	2530886	946348	4845726	1223584
1031709	99444	49746	2562716	2571541	1054492	4624582	923127	647531	746234	530885	1363947	329554	4990737	347481	2324850	649529	4157564	1081483
469543	83903	36899	1833161	2198289	851721	3598404	712969	597384	679184	430284	1078846	261761	4104963	258600	1932264	427297	3386700	891704
788548	81629	54445	2241928	2418112	966380	4079388	809523	602204	713010	484379	1328812	308238	4755369	487036	2272200	640800	4376577	1078744
1068016	83345	42264	2577827	2724172	1044961	4480593	884474	671887	781209	576168	1348417	334714	5245615	456761	2478798	976049	4909338	1219004
993634	90799	39671	2617286	2555647	1053060	4753902	990470	722365	802858	533258	1438246	337388	5310235	377233	2276452	665397	4305355	1106228
477375	77385	48807	1979622	2285378	903495	3920848	791549	634016	673087	450129	1236632	303800	4545911	265369	2078166	468091	3650690	953810
852983	88487	36998	2337149	2495651	981866	4368610	877429	700466	743719	511899	1483876	316304	5098910	511102	2250620	684535	4536550	1134438
1012034	87207	47523	2571829	2712777	1048844	4577960	1001821	777980	773680	554870	1436035	348460	5329286	484506	2517269	985513	5032067	1245079
893982	97134	44307	2559854	2429117	1008909	4636470	964593	779722	754649	500717	1488341	328213	5144388	379372	2206646	691493	4233042	1068534
433428	82281	41695	1909455	2130359	824180	3819057	783254	688669	614935	407986	1234365	276382	4137225	253720	1955009	447913	3504431	920692
813224	94504	38613	2250553	2212330	905986	3950176	824815	711584	657429	463259	1441727	276609	4450664	520946	2187017	645045	4345387	1082750
978255	100015	40417	2551473	2331104	939376	4244628	861828	656544	709810	528136	1350556	304690	4615470	472814	2488449	956237	4760178	1211383
852170	100718	35520	2507372	2100986	893081	4108128	892844	618210	694330	459605	1347186	280752	4336094	381361	2061449	638359	3830364	1006830
403531	69934	49541	1780458	1667036	714939	3387473	671405	549425	589448	363853	1084235	235981	3612289	264793	1921217	419433	3167217	843869
748034	70455	33241	2031024	1799842	787646	3529106	707339	571417	607664	414330	1274153	240259	4017267	525558	2007237	590528	3946723	1030275
905435	78385	38706	2343788	1978076	847743	3819802	760675	602678	658299	487309	1220228	266259	4370522	459640	2323364	916484	4448077	1177570
821105	75809	30352	2365602	1791856	832072	3769717	794316	560359	668980	429909	1268305	246945	4190358	385355	2051487	639136	3627965	993149
414715	64297	37136	1699211	1525253	681212	3137706	660757	503879	569034	346137	1041439	204937	3404596	267501	1930234	410398	3032841	827287
694094	67602	29159	1976029	1592231	738164	3261250	684219	477496	582796	396050	1208648	209151	3711774	524793	1985208	579602	3699088	964698
855315	78959	28300	2251229	1726001	806447	3601663	717753	504378	683836	466558	1158973	228394	4013056	468609	2258377	913640	4277263	1099766
794389	78449	25486	2355308	1674045	786747	3714261	761651	505907	689624	434924	1230680	221745	4083270	382912	2005553	638022	3560665	984429
374819	71706	33799	1671040	1387508	655242	3133697	667627	495329	598854	345473	997617	202435	3330844	256687	1752554	407849	3065106	805128
756620	74523	25728	2023733	1565881	730903	3331344	752847	477815	589427	392225	1198932	206576	3966861	547447	2018335	571448	3850531	977099
808300	89314	33013	2320658	1865599	806427	3726767	820450	508182	678910	467335	1195094	248733	4214502	495190	2300620	904650	4402786	1117150
772365	90205	28336	2425388	1656962	803099	3892840	837356	504275	709587	446065	1273517	226679	4295318	381998	2092918	643085	3776590	1022836
402447	77512	31407	1730405	1416306	653089	3068733	623992	463326	586766	343076	1049945	201795	3391643	271365	1779801	434807	3162738	786293
694560	87882	31805	2139541	1608723	761358	3534966	730337	469480	619658	411117	1286316	218143	4121313	559071	2053831	575068	4097927	976518
801196	99347	33556	2481128	1824365	828341	3962932	800553	527807	717576	486586	1256687	251863	4438259	500680	2388646	945343	4682974	1118156
793295	98881	26298	2450304	1640702	808634	4001073	827268	491331	686304	439631	1306472	231979	4383168	390198	2148272	637811	3909162	981849
410882	90617	30143	1916456	1492476	687644	3369852	687767	477762	626366	353777	1129836	211255	3706840	273348	1921605	407663	3445125	809811
662002	106413	26204	2229748	1648425	788507	3637312	744508	472077	651489	416476	1327793	227340	4176041	579941	2142374	617621	4256885	971598
826611	115483	30222	2444651	1804432	815466	3920021	814764	504801	703766	475299	1301246	246563	4370936	506158	2357331	923425	4715521	1092005
777318	115123	32199	2434501	1648565	799264	4069730	872135	491801	710066	439466	1335264	245001	4314946	398642	2128380	647935	4006259	975402
408884	98452	35960	1826720	1464012	680846	3342952	679574	458473	639198	351448	1137749	217245	3589059	271352	1939373	419672	3479415	796629
726786	107126	31126	2128552	1565605	757376	3885316	792806	469924	675516	399270	1341939	230731	4053034	548160	2142798	611519	4277872	963170
804210	115892	31885	2360656	1705369	795888	3894891	883643	499229	782588	457523	1309329	253521	4218671	504528	2429845	937111	4665984	1077539
774048	123190	32585	2421677	1597368	804324	3892630	897191	505723	724292	431980	1323526	244642	4218253	395045	2183181	645195	3948809	960201
383101	97339	28183	1717179	1358249	654940	3177868	690135	445041	572494	328865	1108223	211394	3278299	275933	1965270	419074	3333835	776998
661445	107090	25108	1940614	1388485	702583	3161278	688301	496838	580384	371159	1310717	220106	3598256	539398	2096464	594460	3952194	923585
783931	122131	29854	2122123	1527914	716144	3423858	689839	493076	614844	410305	1222445	232959	3666951	501052	2319505	919397	4332889	1046946
769999	149520	23220	2332726	1609539	762524	3239108	752001	471501	626163	393361	1329688	220839	3586437	388334	2035584	629412	3382042	933831
347387	111079	25148	1439906	1291609	568539	2478415	577969	380337	508597	276536	1020317	188437	2304002	266838	1685327	364371	2543745	655509
623841	94355	27484	1446667	1121586	553166	2307854	512963	393055	476153	282255	1144455	182676	2425203	536079	1814389	495652	2966489	778141
775037	99052	22599	1600068	1113278	566322	2572279	518172	415529	510616	331348	1032684	190121	2533026	497885	2034510	814068	3357484	889225
729558	105125	27797	1797672	1132171	613703	2744510	639689	407671	588857	329525	1143617	200812	2805200	384186	1889564	583974	2750903	801989
312828	76109	23159	1083644	818189	452721	2056404	454138	377282	443634	224987	869717	146449	2067296	264021	1615088	326968	2199610	593754
605884	81285	24062	1333811	937062	522522	2296116	522002	411579	459303	276083	1125646	175333	2688248	554642	1849639	494467	2905411	751211
737284	92895	26489	1520753	1063170	568450	2595440	547085	429749	528787	323042	1046013	190661	2902987	489998	2059468	823293	3381569	882403
785707	99976	23666	1718434	1079914	621416	2841808	663791	423291	560202	311881	1183899	212986	3096374	391784	1971085	590048	2903653	812167
328281	86931	28657	1059595	874562	464739	2185088	507352	391633	451881	220068	924205	165904	2340604	272587	1642439	333602	2309218	608032
607214	96545	23765	1324948	960828	530771	2355521	531110	405402	470587	264109	1141586	182954	2860518	564349	1937753	502287	3053574	753586
783163	116789	23515	1572226	1116741	592936	2748106	582493	421394	520663	321440	1095503	205389	3134855	499970	2121696	839609	3625525	912849
764026	115927	26492	1626108	1068812	601007	2800507	651671	410245	493254	301375	1176903	201919	3134950	403511	1937146	568367	2884681	769938
366360	109685	28296	1128491	912645	488850	2346075	517130	377545	435002	224766	937604	175809	2570442	271204	1759363	372205	2562038	629536
643997	116890	23588	1343704	1015018	555795	2477657	554129	402157	452783	269364	1153193	186847	3069557	578491	1940797	517578	3255598	776385
808103	124837	23729	1496005	1158978	623049	2702977	598443	423445	501542	315751	1111234	210292	3177232	503805	2146652	838124	3726142	901931
752790	118299	25961	1636663	1086292	613446	2831273	657367	429540	505391	307397	1218017	218882	3331815	406618	2012297	596967	3087391	818075
361069	103266	26276	1126899	923931	495625	2392491	549686	377000	432911	224232	952940	187932	2638399	263319	1835184	359737	2661317	583969
691006	110062	22561	1378263	1005216	561591	2537833	580575	416174	458431	267453	1174568	194888	3152892	581914	2024316	521621	3446275	723868
793242	120385	34670	1564454	1157883	612713	2901539	625947	421630	499479	329185	1146235	221031	3405067	516325	2243833	870135	4040832	860080
760548	119297	23558	1691950	1124502	661179	2952893	693387	463520	541649	316473	1251298	218605	3528742	387985	2104761	632590	3325449	755922
386278	107581	29958	1155509	928230	502366	2519249	596709	399234	437253	231517	954777	186461	2833991	265762	1826050	369786	2812505	580124
685788	115250	22318	1437707	1064112	583794	2710953	633535	430994	443168	277813	1195872	205438	3456218	560881	2123159	546947	3678500	751737
792140	127109	24875	1604495	1196975	625402	3031220	682318	452004	517103	337199	1172265	239318	3588536	529473	2347617	898452	4236963	883938
750853	139112	22216	1723196	1118563	648494	3155023	769082	465291	529521	326553	1273793	228893	3859616	398168	2197008	643206	3570959	798827
397099	139559	26718	1177048	981985	520418	2614932	664975	411819	422265	238132	981006	201033	3044278	262365	1958455	408591	3000026	597010
691767	118928	24277	1447905	1129856	604808	2823813	671267	465019	452069	286475	1235628	226622	3633451	575681	2215860	561005	3939352	757410
768644	109841	24685	1643973	1292688	650442	3193213	739524	498146	524913	344944	1208560	263389	3833764	539722	2594122	929054	4508453	911911
741731	120537	23949	1765639	1200568	679173	3427232	895710	519220	590163	343488	1325532	256763	4201093	413109	2419972	674010	3907927	824385
385478	97586	26621	1229676	1042448	525824	2623699	664872	436477	439560	243658	988852	205660	3171728	268213	2069719	416379	3260985	616748
689163	87689	23630	1497281	1191615	611285	2964533	717541	498605	477729	300345	1230859	231668	3774687	580540	2394348	589083	4203825	794151
