977366	631344	541870	7125762	14040566	5929700	15259253	4227062	3085286	6082932	2103647	7493200	1992813	7838905	2245548	14817980	1732893	10735415	4284455
1071672	650773	539553	7382350	14053698	6025525	15159386	4281846	3096893	6117550	2145001	7696040	1995872	8083065	2383840	15074641	1852103	11133790	4423824
1205073	672205	546714	7771631	14037618	6066437	15403775	4303899	3126935	6098363	2200370	7659465	2015007	8326246	2146277	15171558	2228840	11466606	4507189
1181448	671461	543112	7646059	13929396	6076218	15448156	4320187	3134945	6014815	2162215	7703093	2006176	8429948	2375035	15276308	1924305	11247258	4491585
987037	664244	537860	6942688	13743612	5998054	15338928	4252247	3101049	5962851	2104446	7762217	2057436	7711623	2339319	15230391	1783430	10950164	4391931
1063883	686914	559039	7049802	13684662	6036837	15145635	4332114	3114568	5954733	2125837	7940646	2059995	7858445	2476188	15483882	1901953	11303558	4511494
1201824	727635	570220	7323451	13586083	6034150	15218536	4286661	3116946	5948057	2155776	7860491	2059989	7987286	2239842	15552738	2262655	11546955	4569599
1183917	740813	564300	7077270	13379457	5962620	15138363	4300869	3044957	5857624	2094225	7814568	2039614	7910453	2453699	15661171	1944331	11187271	4525423
974520	682211	561833	6040080	12621988	5711931	14648812	4136924	2975220	5750749	1988458	7641196	2045153	6984294	2413343	15582813	1740361	10707811	4315994
1029978	637319	563820	5880952	12083078	5619453	14317526	4018460	2949926	5705906	1973399	7622512	2009381	6898032	2523662	15778988	1837681	10961748	4387730
1191434	627154	556941	6065411	11806953	5557640	14385517	3951197	2924027	5675844	2003792	7428544	1979024	7045258	2261038	15833645	2194074	11215916	4432550
1165077	617261	553784	5855835	11700758	5507328	14358202	3982446	2855510	5610820	1962787	7384076	1975778	7171443	2470809	15979067	1882837	10909383	4397584
959935	597308	546089	5149345	11446017	5378370	14116001	3896449	2808337	5561910	1888277	7347831	1979281	6797450	2423083	15914176	1696845	10481482	4244578
1036897	627562	548804	5316008	11572795	5468323	14184897	3917888	2821404	5545479	1911813	7538397	1996265	7118620	2565105	16141357	1813601	10954609	4345393
1194064	661240	550173	5680102	11689229	5514520	14417191	3945449	2816168	5534419	1953801	7459851	2000012	7467662	2304921	16152627	2180200	11271586	4419487
1196535	673369	546745	5644112	11699538	5519746	14511626	4017110	2790030	5528301	1918597	7493974	1996843	7639583	2547230	16299096	1882440	11077153	4409642
976339	670534	546082	5032352	11590839	5426410	14351928	3973492	2769324	5501729	1859840	7495910	2013945	7199149	2539042	16196651	1709417	10675374	4289043
1048029	697914	546379	5280158	11772984	5537930	14419470	4030978	2778292	5527932	1899022	7716890	2039537	7506080	2686123	16470656	1837574	11197259	4418947
1202473	733857	550689	5695681	11896384	5597842	14553802	4052699	2803923	5542222	1954093	7694909	2053796	7756667	2409326	16413099	2203935	11569090	4502743
1214717	754344	549322	5670911	11911330	5599174	14702450	4140411	2779106	5517792	1925294	7738165	2053233	7907957	2648789	16489955	1906816	11335943	4465405
1008365	756191	544957	5178736	11824159	5535298	14608376	4104044	2765830	5529910	1878515	7707266	2110536	7507554	2594919	16461019	1753975	11038133	4358455
1071025	778345	542151	5386275	11972504	5641857	14567754	4134747	2780181	5580888	1924327	7937147	2133936	7786910	2745212	16658079	1891953	11572394	4497556
1245146	796636	545771	5747032	12103549	5701370	14733534	4149589	2803561	5620491	1988420	7936521	2153511	8014643	2455949	16699643	2266054	11977899	4577770
1231636	795919	547950	5787526	12063623	5701068	14878589	4227503	2781448	5626804	1966986	7973616	2161580	8178983	2713130	16867554	1971635	11778023	4559283
1020334	776621	546897	5332223	11933709	5624720	14736705	4183688	2783049	5603987	1917320	7947552	2204041	7744317	2615248	17173128	1797881	11484004	4032292
1105427	792413	546841	5588727	12042133	5712755	14731606	4206749	2828782	5666947	1966536	8176514	2227094	7998864	2773098	17415421	1933613	11986487	4138353
1272945	811516	551569	6030038	12122033	5772601	14971334	4219852	2846157	5697371	2037924	8147926	2246546	8289460	2495224	17425085	2331098	12406331	4222340
1250041	812122	538788	6060874	12157436	5788533	15140238	4312775	2841242	5672739	2016229	8166798	2257974	8453769	2736975	17578840	2025887	12173483	4197560
1046088	795753	537781	5587052	12067527	5688600	15056991	4296025	2828535	5625802	1967446	8131270	2300533	8061181	2660301	17524479	1860741	11842203	4049781
1135979	818663	543424	5868011	12200430	5785007	15065176	4333875	2855238	5641140	2015181	8357970	2310858	8352950	2810897	17774993	1992302	12364704	4176232
1295605	847772	548890	6334100	12308493	5849254	15232580	4367121	2881516	5690035	2082023	8378533	2333597	8615201	2530869	17824000	2396418	12761642	4268260
1272342	857656	548128	6381189	12324392	5871267	15371893	4485304	2872523	5695534	2063124	8427511	2329326	8840799	2776784	17990846	2094176	12569635	4252324
1071040	836296	546103	5924905	12260340	5777344	15301542	4517994	2865708	5683663	2017523	8428291	2346600	8363893	2682778	17980709	1927123	12205284	4129662
1169893	767578	549707	6205867	12353624	5861773	15318513	4536386	2886801	5742106	2062622	8645548	2370211	8547431	2838914	18242862	2038440	12736033	4252650
1310207	736985	553178	6647412	12458876	5915545	15543205	4591339	2919940	5811650	2136560	8665111	2383977	8852925	2571922	18360557	2457698	13186312	4363959
1274940	699253	551966	6695651	12399665	5910098	15688787	4693062	2910810	5810933	2118827	8703392	2366105	9053803	2828192	18523221	2163055	13006276	4338734
1073643	652439	549944	6240580	12306237	5785059	15539084	4703096	2910078	5802902	2060070	8683058	2353262	8594854	2752534	18478491	1996643	12670628	4211924
1187014	612979	552669	6539690	12389090	5872235	15634769	4706712	2940039	5848634	2105939	8888483	2375980	8800943	2905249	18816438	2153779	13194946	4335524
