1072568	100361	45191	2835778	2729663	1104557	4521993	976535	830520	805614	581407	1599965	337869	5452401	426015	2410335	1084439	4971021	1222273
983063	96139	42305	2674043	2674960	1096082	4784560	994745	819231	790787	546129	1532673	363743	5446130	520530	2651055	735537	4838437	1205676
692985	93670	40702	2215166	2258707	971995	5394118	998060	787589	770601	487738	1544821	343466	4750927	465760	2309149	618306	4103519	1069957
490122	94534	47770	2092993	2013533	913604	3301293	821631	758839	746811	458342	1503544	283909	4212281	356168	2254568	510237	3820195	1087769
1024833	122264	46364	2815545	2053770	949480	4137147	867700	677632	725354	543024	1378690	293509	4767751	412329	2376506	1107471	4812470	1184130
947353	101346	39082	2524434	1956053	889202	4223618	822176	561107	678522	505936	1228786	278819	4519677	503821	2525973	679122	4456483	1128916
636503	78127	31835	1996131	1583329	769334	4534790	784063	552608	677947	420089	1232194	256660	3881117	470036	2215600	520420	3623721	972438
466044	68290	48799	1876748	1598535	772802	2942747	643799	559635	681907	397267	1312907	221985	3680716	345104	2219386	489088	3426617	1015456
952968	77482	35456	2550728	1867057	863142	3811825	776203	558000	665188	500348	1221771	253583	4505105	409969	2208750	1053609	4464071	1125187
889098	73713	40620	2360712	1794334	825547	3941149	789619	527513	648277	465032	1174901	258596	4521464	494669	2417698	651837	4292296	1098510
622373	61681	26871	1874888	1520907	743832	4274996	768745	555864	644925	402429	1227330	246526	3762797	479931	2110804	517014	3432751	939082
459272	69380	34279	1767941	1457050	730179	2588320	606210	498744	645207	382151	1261483	188487	3469589	341144	2030332	433064	3146111	977224
895661	86367	31508	2539183	1559375	810063	3469268	727920	512435	681488	471695	1190731	210178	4051408	410707	2120208	1038386	4216712	1079720
842571	81202	28582	2361578	1587779	792732	3719764	751107	486534	711302	452692	1168612	225805	4192824	505622	2410668	650790	4139704	1055293
602425	71870	26955	1967403	1504337	744449	4455591	783727	479960	621733	399637	1249428	228693	3814195	487910	2106544	534305	3445706	944605
450118	80571	29889	1862687	1512682	757425	2713139	631568	504483	654261	385176	1280242	198891	3562829	342464	2068043	459255	3330696	928692
953263	96924	29001	2626834	1820886	843914	3601543	841288	505494	707120	479055	1250941	225299	4541802	422425	2129306	1052062	4363382	1080646
782620	94288	33122	2415157	1812147	819149	3763571	840457	496438	708444	463065	1248611	236637	4292237	523514	2313693	654503	4221551	1080500
614074	86668	23527	2060732	1552013	776873	4501983	821980	528241	682735	424723	1302443	237346	4043618	513758	2138504	528119	3664712	959952
458823	97917	33863	1946214	1510807	769732	2736039	734667	469805	679993	400689	1351379	207046	3648736	376407	2070376	434635	3429268	921257
889720	116048	31314	2782166	1753613	864035	3789488	800453	493774	701265	498519	1319094	243631	4552588	414280	2271595	1046245	4599436	1087581
788331	110066	27483	2610565	1805333	861107	4051312	851707	526309	759437	476788	1328115	250166	4570232	551526	2464781	718729	4462763	1068814
624370	105570	29457	2182735	1577386	794210	4603190	848101	495251	699594	415580	1388406	237395	4246480	512750	2173775	531933	3790611	940344
452642	111508	34786	2142320	1577833	788191	2900608	697217	507424	691894	397789	1413015	219850	3877601	353138	2143581	456937	3732036	932847
851714	134398	34818	2775619	1810180	900294	3903889	825690	495554	717190	490349	1398018	252222	4593236	443208	2319624	1091324	4740384	1114370
812450	126620	26070	2444559	1756198	840991	3965519	836862	508722	723154	449847	1347466	246953	4412998	543981	2485299	653887	4518791	1054130
616378	118517	25135	2016129	1510018	776358	4653394	897155	477225	699923	406586	1390923	246489	4005119	514639	2261607	555487	3939957	928708
454180	116811	31495	1966034	1457863	766247	2960301	704524	472757	700676	387226	1432907	219039	3695987	358934	2164474	465303	3713709	930461
914323	133936	43911	2629393	1689358	860086	4220291	890366	516846	700684	479283	1383756	261450	4495643	417187	2365217	1088944	4784738	1102596
792218	121214	27978	2321598	1599227	812784	3880543	845400	520647	720652	435286	1344828	242787	4289851	558094	2493673	655926	4469871	1048539
622305	111283	31641	1893408	1449945	774280	4443796	928300	487402	659206	385729	1363417	249516	3928280	507863	2260674	553191	3870454	925013
411124	120525	47462	1727368	1313712	706938	2713300	722692	484093	607692	348878	1395232	215912	3305515	359169	2205280	470111	3510372	892337
848983	154005	37931	2315523	1457285	764027	3350390	724279	531292	610969	428255	1316009	238158	3922100	420257	2317066	1062841	4402957	1050163
782621	141830	25139	1993803	1403576	684786	3352063	688410	430223	563357	368632	1209391	222871	3614489	549285	2440858	631865	4040561	1002531
597076	112476	24564	1551689	1049803	600329	3499334	689433	417720	549000	324927	1229048	213033	2936965	511733	2167276	503101	3165994	825369
366824	69121	28317	1197069	727824	471034	1810262	422935	375645	483534	250523	1088333	149096	2123529	330935	1851216	373180	2634548	717070
826069	85258	25299	1663604	886113	529606	2440092	497425	385330	449220	327526	1005093	167300	2697892	387898	1984846	950906	3387383	872779
772180	91131	17348	1489861	949326	515497	2468633	502724	350499	447427	300846	963664	164902	2596365	520969	2160244	536294	3083965	843021
565834	94246	29112	1247215	938270	531090	3027914	595619	383021	532300	275026	1146883	196131	2681198	517365	1967347	469312	2511697	710862
339849	97927	23483	1082805	857043	500901	1757441	424041	380932	469098	235328	1103846	148805	2198431	353308	1751425	344019	2372715	667341
818246	124745	28077	1791120	1137330	623472	2648972	611353	419803	481048	338672	1105453	197459	3210558	411036	1996006	982798	3435296	876792
758869	111226	21597	1591554	1107344	597872	2639710	595995	413957	536731	301804	1099844	187267	3066745	559312	2202116	555856	3227954	872620
601304	104242	26720	1297454	1021603	580184	3245871	665527	403594	511752	278930	1220805	201585	2936279	540351	1990993	480751	2692771	746862
349920	103619	26307	1123532	951012	534205	1803094	502654	398127	476955	241441	1159780	167759	2438325	354007	1777634	358786	2518210	705427
815352	139102	31778	1815205	1211014	652408	2669503	632942	452600	528760	343166	1208492	220301	3327491	423906	2058202	998038	3691909	905397
825936	144879	25392	1669999	1200677	630745	2889293	656577	431455	533774	311139	1190124	211981	3290985	561730	2242306	576651	3442202	889003
593815	120575	20020	1285550	1029669	574742	3304694	670762	385932	506038	270130	1195617	208507	2951474	491306	2018231	474830	2775045	721933
385170	134030	24450	1221009	1010899	574715	1969087	510938	397480	499096	255871	1208688	190654	2693881	372479	1922738	401567	2847316	755277
848133	143095	35208	1778404	1243735	666893	2743906	633156	441323	514948	355856	1231389	229144	3490922	419637	2116728	1010263	3878235	918750
814010	126613	24895	1590043	1133748	633245	2775699	632833	407021	506305	302647	1148894	208012	3284042	564129	2268488	580331	3546937	873745
581124	104133	23510	1346858	1001402	577887	3380332	696262	430554	511868	277659	1216711	215499	3161285	486550	2064530	493164	2966867	746091
393211	117618	26254	1278078	1018575	577208	1971051	513503	425908	513845	271554	1247105	197870	2709003	358667	2042819	415943	2945797	692305
920155	135577	31304	1879832	1185520	668454	2871531	656974	450662	516994	358282	1228117	233414	3621425	440945	2183743	1021669	4093781	865210
781471	124664	21484	1667714	1172140	640179	3008306	683954	424226	489902	317356	1171849	228743	3539482	565100	2343112	586569	3829068	822853
594969	112973	22849	1382847	1078180	637255	3612219	786801	441927	498232	287339	1239593	226324	3407352	473706	2154928	532284	3208766	704498
415512	126712	34400	1296682	1017853	581856	2061617	566944	438252	479688	268900	1245210	189471	2926145	360637	2032259	413075	3060984	694394
914877	150059	29593	1994142	1279262	702724	3012949	740904	475326	511969	370720	1280852	242139	3974054	419561	2311991	1072826	4353576	903967
788428	144136	23780	1719195	1213796	657270	3088308	743158	450623	526714	326599	1224276	235972	3727611	580074	2473086	622729	4016352	858053
588370	130775	22316	1439921	1092438	637669	3785110	895693	463203	514919	300425	1318008	235822	3746515	470464	2304192	542954	3415695	741108
438681	82804	28495	1304184	1027745	583449	2193014	611465	436706	485451	274070	1257526	208501	3010813	361436	2166867	435993	3272267	704021
893366	86206	29742	1984800	1301004	709812	3143309	784315	512528	537640	376766	1314993	253902	4107563	435924	2445585	1086646	4623966	917634
765837	82729	22499	1758468	1249701	656574	3246148	804897	505552	544336	338033	1261733	245461	3958022	597519	2727742	669408	4326794	885991
576444	72804	24195	1491440	1123721	652158	3924870	966856	494215	594518	315695	1343419	250633	4047701	494097	2527478	579035	3802992	761454
425464	56422	26692	1369885	1062308	582726	2301411	612779	496786	482173	280141	1248362	213717	3150887	358558	2324683	467436	3513656	716874
907885	75938	30040	1954027	1309993	694269	3222972	803536	543124	557222	381778	1300745	261074	4182010	446586	2573386	1116196	4793557	939199
